account_id,customer_id,customer_name,customer_type,product_type,sector,state,branch_code,relationship_manager_id,sanction_date,disbursement_date,maturity_date,tenure_months,sanctioned_amount,outstanding_amount,interest_rate_pct,repayment_frequency,collateral_secured,collateral_type,collateral_value,collateral_last_valuation_days_ago,restructured_flag,restructure_count,bureau_score,bureau_score_3m_change,existing_relationship_years,kyc_risk_category,cross_bank_dpd_reported,current_ratio,dscr,leverage_ratio,dpd_days,bounce_count_6m,limit_utilization_pct,irac_category,irac_subcategory,ecl_stage,irac_provision_rate,irac_floor_provision,pd_30d,pd_60d,pd_90d,pd_180d,lgd_estimate,ead,ecl_estimated_provision,recommended_provision,risk_score_100,ews_signal_count_90d,ews_primary_signal,ews_severity,npa_alert_flag,sma_watch_flag,ews_alert_flag,any_alert_flag,alert_priority,alert_reason,needs_review,approval_status,override_reason,macro_repo_rate_at_sanction,model_version,snapshot_date
LN109529,CU241648,Sheela Reddy,Agri,KCC (Kisan Credit Card),Retail/Individual,Tamil Nadu,BR0101,RM0452,2023-08-31,2023-09-10,2026-08-29,36,25000.0,14700.0,6.02,Revolving/On-Demand,True,Hypothecation of Assets/Stock,31500.0,269.0,False,0,732,7,6.4,Low,134,0.0,0.0,0.0,78,2,0.0,Standard,SMA2,Stage 2,0.004,58.8,0.067,0.121,0.2012,0.2593,0.05,14294.8,143.83,143.83,26.1,1,Frequent Overdrawal,Low,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Approved,NA,6.0,EWS-PD-v2.3.1,2025-12-31
LN109530,CU264263,Arora Pharma,MSME,Overdraft,Retail/Individual,Uttar Pradesh,BR0217,RM0103,2021-12-10,2021-12-21,2024-12-08,36,25000.0,4700.0,9.81,Revolving/On-Demand,True,Hypothecation of Assets/Stock,32400.0,1041.0,False,0,570,-27,14.4,High,0,1.47,3.33,2.09,21,0,73.06519414908342,Standard,SMA0,Stage 1,0.004,18.8,0.0881,0.0881,0.0997,0.1574,0.05,4848.96,24.16,24.16,16.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN109531,CU225886,Neha Bose,Individual,Home Loan,MSME - Manufacturing,Maharashtra,BR0241,RM0406,2025-02-24,2025-03-08,2045-02-15,240,25000.0,7700.0,9.11,Monthly,True,Immovable Property,37400.0,838.0,False,0,835,-12,2.0,Low,0,0.0,0.0,0.0,12,1,0.0,Standard,SMA0,Stage 1,0.004,30.8,0.0169,0.079,0.1871,0.2245,0.05,7475.39,69.92,69.92,17.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN109532,CU251041,Chopra Steel Works,MSME,MSME Term Loan,Agriculture & Allied,Karnataka,BR0114,RM0344,2025-07-24,2025-07-29,2030-07-22,60,25000.0,7800.0,11.93,Monthly,True,Hypothecation of Assets/Stock,39700.0,88.0,False,0,645,-9,9.8,Medium,0,1.16,2.7,2.02,6,0,0.0,Standard,SMA0,Stage 1,0.004,31.2,0.0785,0.0864,0.0975,0.153,0.05,8149.68,39.74,39.74,12.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN109533,CU262587,Mishra Traders,MSME,MSME Term Loan,Retail/Individual,Tamil Nadu,BR0083,RM0080,2025-08-21,2025-09-04,2030-08-19,60,25000.0,1300.0,11.69,Monthly,False,Unsecured,0.0,0.0,False,0,629,35,0.4,Medium,0,1.27,1.17,-0.63,17,0,0.0,Standard,SMA0,Stage 1,0.004,5.2,0.0983,0.1143,0.1569,0.1569,0.7579,1293.08,153.73,153.73,18.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN109534,CU208076,Priya Chatterjee,Individual,Personal Loan,MSME - Trade & Services,Maharashtra,BR0192,RM0129,2025-04-15,2025-04-19,2029-04-13,48,25000.0,12200.0,13.37,Monthly,False,Unsecured,0.0,0.0,False,0,583,-38,0.7,High,0,0.0,0.0,0.0,23,0,0.0,Standard,SMA0,Stage 1,0.004,48.8,0.0115,0.0957,0.0957,0.0957,0.9408,12518.23,1126.71,1126.71,7.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN109535,CU254116,Banerjee Pharma,MSME,Overdraft,Retail/Individual,Telangana,BR0011,RM0215,2025-01-02,2025-01-16,2028-01-01,36,25000.0,23900.0,9.84,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,726,-14,1.9,Low,0,1.32,1.99,-0.14,17,1,45.87873875197033,Standard,SMA0,Stage 1,0.004,95.6,0.0374,0.0777,0.0777,0.1367,0.5258,24155.61,986.54,986.54,12.5,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.3.1,2025-12-31
LN109536,CU270068,Sneha Das,Individual,Gold Loan,MSME - Manufacturing,Kerala,BR0137,RM0338,2024-03-01,2024-03-12,2027-02-28,36,25000.0,23300.0,8.64,Monthly,True,Gold Ornaments,37400.0,1064.0,False,0,648,15,7.9,Medium,0,0.0,0.0,0.0,18,0,0.0,Standard,SMA0,Stage 1,0.004,93.2,0.0415,0.0467,0.104,0.104,0.05,24095.14,125.28,125.28,8.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN109537,CU220362,Sai Iyer,Individual,Home Loan,Retail/Individual,Madhya Pradesh,BR0102,RM0237,2022-06-01,2022-06-08,2042-05-23,240,25000.0,20100.0,8.47,Monthly,True,Immovable Property,34500.0,527.0,False,0,639,16,2.8,Medium,0,0.0,0.0,0.0,17,1,0.0,Standard,SMA0,Stage 1,0.004,80.4,0.0388,0.063,0.063,0.063,0.05,20030.3,63.1,80.4,3.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN109538,CU252099,Anthony D'Souza Patel,Individual,Home Loan,Real Estate & Construction,Kerala,BR0144,RM0443,2025-09-11,2025-09-24,2045-09-02,240,25000.0,5300.0,10.9,Monthly,True,Immovable Property,32300.0,751.0,False,0,631,-24,6.5,Medium,0,0.0,0.0,0.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,21.2,0.0619,0.0661,0.0975,0.1022,0.05,5060.94,24.68,24.68,15.5,2,Statutory Dues Overdue,Low,False,False,True,True,None,SMA0 (current watchlist) but active early-warning signal(s) detected,True,Overridden,Litigation likely to resolve favorably,6.5,EWS-PD-v2.4.1,2025-12-31
LN109539,CU267394,Arora Textiles,MSME,Overdraft,Power & Energy,Uttar Pradesh,BR0117,RM0141,2024-09-10,2024-09-22,2027-09-09,36,25000.0,9400.0,9.67,Revolving/On-Demand,True,Hypothecation of Assets/Stock,32400.0,848.0,False,0,686,9,2.1,Medium,0,1.53,-0.27,0.21,11,1,76.08880851317639,Standard,SMA0,Stage 1,0.004,37.6,0.0247,0.1092,0.2534,0.2534,0.05,9702.62,122.94,122.94,24.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN109540,CU204207,Sabiha Pandey,Individual,Auto Loan,Retail/Individual,Telangana,BR0188,RM0257,2025-09-08,2025-09-16,2032-09-04,84,25000.0,5800.0,10.51,Monthly,True,Vehicle Hypothecation,37700.0,117.0,False,0,594,24,5.1,High,0,0.0,0.0,0.0,25,1,0.0,Standard,SMA0,Stage 1,0.004,23.2,0.001,0.0688,0.0688,0.0688,0.05,5867.85,20.19,23.2,3.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN109541,CU261188,Ravi Agarwal,Agri,KCC (Kisan Credit Card),NBFC/Financial Services,Karnataka,BR0118,RM0121,2019-08-15,2019-08-20,2022-08-13,36,25000.0,15400.0,6.37,Revolving/On-Demand,True,Hypothecation of Assets/Stock,39600.0,1031.0,False,0,762,15,13.9,Low,0,0.0,0.0,0.0,13,0,0.0,Standard,SMA0,Stage 1,0.004,61.6,0.0665,0.0665,0.0665,0.0665,0.05,16108.18,53.55,61.6,9.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN109542,CU224675,Singh Engineering Works,Individual,Home Loan,Power & Energy,Gujarat,BR0058,RM0138,2022-09-21,2022-10-04,2042-09-12,240,25000.0,7100.0,8.92,Monthly,True,Immovable Property,38400.0,1098.0,False,0,643,-20,5.0,Medium,0,0.0,0.0,0.0,21,0,0.0,Standard,SMA0,Stage 1,0.004,28.4,0.001,0.053,0.053,0.053,0.05,6990.99,18.54,28.4,4.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN109543,CU237746,Vihaan Reddy,Individual,Home Loan,Hospitality & Tourism,Madhya Pradesh,BR0116,RM0306,2025-01-06,2025-01-18,2044-12-28,240,25000.0,19800.0,7.24,Monthly,True,Immovable Property,28100.0,915.0,False,0,633,-12,1.4,Medium,0,0.0,0.0,0.0,20,0,0.0,Standard,SMA0,Stage 1,0.004,79.2,0.0234,0.0868,0.1271,0.1723,0.2013,19155.78,489.81,489.81,15.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN109544,CU261560,Chauhan Impex,MSME,Cash Credit,Iron & Steel,Bihar,BR0200,RM0121,2025-05-15,2025-05-29,2028-05-13,36,25000.0,13100.0,9.56,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,571,-34,4.7,High,0,1.76,1.01,0.49,244,0,93.98239110138846,NPA,Stressed,Stage 3,0.15,1965.0,0.1782,0.2361,0.55,0.58,0.5581,13478.4,4137.32,4137.32,54.0,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Pending Review,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN109545,CU200418,Kavita Krishnan,Individual,Credit Card,MSME - Manufacturing,Maharashtra,BR0084,RM0202,2024-09-10,2024-09-20,2027-09-09,36,25000.0,4000.0,35.21,Monthly,False,Unsecured,0.0,0.0,False,0,891,-13,7.6,Low,0,0.0,0.0,0.0,27,0,0.0,Standard,SMA0,Stage 1,0.004,16.0,0.0132,0.045,0.0995,0.1433,0.7773,3945.4,305.02,305.02,12.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN109546,CU201595,Gaurav Mukherjee,Individual,Home Loan,Retail/Individual,Karnataka,BR0113,RM0397,2022-06-15,2022-06-25,2042-06-06,240,25000.0,6600.0,7.73,Monthly,True,Immovable Property,34200.0,926.0,False,0,698,-9,0.7,Medium,0,0.0,0.0,0.0,32,1,0.0,Standard,SMA1,Stage 2,0.004,26.4,0.094,0.094,0.1804,0.2054,0.05,6766.88,61.03,61.03,19.4,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN109547,CU242425,Shah Corporation,Corporate,Corporate Term Loan,Retail/Individual,Telangana,BR0137,RM0365,2019-05-07,2019-05-15,2026-05-03,84,25000.0,12400.0,9.81,Monthly,True,Hypothecation of Assets/Stock,22600.0,932.0,False,0,675,-6,9.8,Medium,0,0.69,2.37,2.96,8,0,0.0,Standard,SMA0,Stage 1,0.004,49.6,0.0098,0.0276,0.0783,0.0783,0.05,12317.12,48.25,49.6,7.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN109548,CU290228,Sheela Patel,Individual,Auto Loan,Retail/Individual,West Bengal,BR0133,RM0432,2024-10-04,2024-10-17,2031-10-01,84,25000.0,3800.0,10.5,Monthly,True,Vehicle Hypothecation,34700.0,693.0,False,0,631,4,2.5,Medium,0,0.0,0.0,0.0,2,0,0.0,Standard,SMA0,Stage 1,0.004,15.2,0.0095,0.0223,0.0692,0.0692,0.05,3751.62,12.98,15.2,6.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN109549,CU200575,Aarav Sen,Individual,Home Loan,Agriculture & Allied,Karnataka,BR0218,RM0385,2021-12-01,2021-12-06,2041-11-22,240,25000.0,21100.0,9.81,Monthly,True,Immovable Property,34500.0,1382.0,False,0,848,-2,5.1,Low,0,0.0,0.0,0.0,2,0,0.0,Standard,SMA0,Stage 1,0.004,84.4,0.001,0.1188,0.1188,0.1287,0.1013,20174.76,242.68,242.68,6.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN109550,CU274934,Roy Engineering Works,MSME,MSME Term Loan,Food Processing,Maharashtra,BR0244,RM0566,2021-10-07,2021-10-10,2026-10-05,60,25000.0,18800.0,10.31,Monthly,True,Hypothecation of Assets/Stock,28500.0,1220.0,False,0,750,-11,6.4,Low,0,1.92,1.05,3.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,75.2,0.0417,0.0937,0.125,0.1268,0.05,19540.83,122.1,122.1,10.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN109551,CU207124,Ayesha Chopra,Individual,Personal Loan,Retail/Individual,Maharashtra,BR0090,RM0574,2022-10-28,2022-11-09,2026-10-26,48,25000.0,8700.0,12.86,Monthly,False,Unsecured,0.0,0.0,False,0,801,-47,2.1,Low,63,0.0,0.0,0.0,6,0,0.0,Standard,SMA0,Stage 1,0.004,34.8,0.119,0.119,0.1908,0.1908,0.6572,9073.96,1137.88,1137.88,16.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN109552,CU246448,Krishnan Constructions,MSME,Cash Credit,MSME - Manufacturing,Gujarat,BR0164,RM0248,2023-09-09,2023-09-16,2026-09-07,36,25000.0,10300.0,10.88,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,773,-6,0.6,Low,0,1.35,2.85,2.67,13,0,88.1274891359474,Standard,SMA0,Stage 1,0.004,41.2,0.001,0.0453,0.0453,0.0453,0.7721,10706.47,374.29,374.29,5.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN109553,CU240907,Neha Patel,Individual,Personal Loan,Other Services,Gujarat,BR0134,RM0355,2020-10-20,2020-10-31,2024-10-18,48,25000.0,16100.0,14.3,Monthly,False,Unsecured,0.0,0.0,False,0,785,24,0.4,Low,92,0.0,0.0,0.0,4,0,0.0,Standard,SMA0,Stage 1,0.004,64.4,0.008,0.0375,0.0375,0.0553,0.4734,15436.41,274.08,274.08,5.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN109554,CU244468,Harleen Ghosh,Individual,Auto Loan,Retail/Individual,Uttar Pradesh,BR0172,RM0059,2022-12-09,2022-12-15,2029-12-05,84,25000.0,22200.0,9.54,Monthly,True,Vehicle Hypothecation,32500.0,739.0,False,0,682,16,0.7,Medium,0,0.0,0.0,0.0,7,0,0.0,Standard,SMA0,Stage 1,0.004,88.8,0.0619,0.0619,0.0619,0.1104,0.0614,21438.38,81.5,88.8,7.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.3.1,2025-12-31
LN109555,CU207782,Mohammed Rizwan Singh,Individual,Home Loan,Retail/Individual,Bihar,BR0212,RM0493,2023-08-28,2023-09-05,2043-08-19,240,25000.0,18200.0,8.03,Monthly,True,Immovable Property,24100.0,1348.0,False,0,782,-41,5.1,Low,0,0.0,0.0,0.0,16,0,0.0,Standard,SMA0,Stage 1,0.004,72.8,0.001,0.0301,0.0609,0.0609,0.05,18158.84,55.26,72.8,5.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN109556,CU271585,Zaid Chatterjee,Agri,KCC (Kisan Credit Card),Retail/Individual,Andhra Pradesh,BR0212,RM0353,2023-03-13,2023-03-15,2026-03-11,36,25000.0,14800.0,6.41,Revolving/On-Demand,True,Hypothecation of Assets/Stock,25800.0,316.0,False,0,809,-10,0.3,Low,0,0.0,0.0,0.0,22,0,0.0,Standard,SMA0,Stage 1,0.004,59.2,0.0331,0.0739,0.0911,0.0911,0.0774,14449.66,101.88,101.88,11.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN109557,CU226188,Saanvi Sen,Individual,Education Loan,Retail/Individual,Uttar Pradesh,BR0100,RM0547,2022-03-17,2022-03-25,2030-03-13,96,25000.0,16300.0,10.26,Monthly,False,Unsecured,0.0,0.0,False,0,794,-9,3.6,Low,0,0.0,0.0,0.0,11,0,0.0,Standard,SMA0,Stage 1,0.004,65.2,0.026,0.026,0.026,0.0483,0.5478,16251.09,231.08,231.08,4.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN109558,CU273249,Deepak Krishnan,Individual,Auto Loan,MSME - Manufacturing,Uttar Pradesh,BR0241,RM0075,2025-04-07,2025-04-15,2032-04-03,84,25000.0,16100.0,10.33,Monthly,True,Vehicle Hypothecation,24800.0,50.0,False,0,789,4,0.5,Low,0,0.0,0.0,0.0,7,0,0.0,Standard,SMA0,Stage 1,0.004,64.4,0.001,0.1443,0.1443,0.1443,0.05,15994.59,115.38,115.38,12.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN109559,CU262271,Vijay Chandran,Individual,Auto Loan,Agriculture & Allied,Punjab,BR0035,RM0256,2021-10-01,2021-10-03,2028-09-27,84,25000.0,8300.0,10.6,Monthly,True,Vehicle Hypothecation,25900.0,1265.0,False,0,719,-11,1.0,Low,0,0.0,0.0,0.0,403,2,0.0,NPA,Stressed,Stage 3,0.15,1245.0,0.1087,0.2787,0.55,0.58,0.3,8178.76,1349.5,1349.5,52.4,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Escalated to CRO,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN109560,CU252372,Mohammed Aslam Subramaniam,Individual,Credit Card,MSME - Trade & Services,Kerala,BR0177,RM0311,2021-08-14,2021-08-18,2024-08-12,36,25000.0,21900.0,35.71,Monthly,False,Unsecured,0.0,0.0,False,0,701,40,5.5,Low,0,0.0,0.0,0.0,74,2,0.0,Standard,SMA2,Stage 2,0.004,87.6,0.1283,0.1577,0.3348,0.3348,0.6271,22611.93,4747.29,4747.29,32.3,0,None,None,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Overridden,Regulatory relief scheme applicable,5.75,EWS-PD-v2.4.0,2025-12-31
LN109561,CU229318,Ishaan Banerjee,Individual,Home Loan,Retail/Individual,Delhi,BR0109,RM0105,2024-05-30,2024-06-07,2044-05-21,240,25000.0,3500.0,9.14,Monthly,True,Immovable Property,23800.0,937.0,False,0,774,-5,1.4,Low,0,0.0,0.0,0.0,27,0,0.0,Standard,SMA0,Stage 1,0.004,14.0,0.0451,0.0451,0.0451,0.1256,0.05,3391.22,7.65,14.0,4.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN109562,CU261965,Rupinder Rao,Agri,KCC (Kisan Credit Card),Real Estate & Construction,Andhra Pradesh,BR0111,RM0178,2025-07-03,2025-07-15,2028-07-01,36,25000.0,7000.0,6.74,Revolving/On-Demand,True,Hypothecation of Assets/Stock,29300.0,1254.0,False,0,763,-50,2.5,Low,0,0.0,0.0,0.0,37,0,0.0,Standard,SMA1,Stage 2,0.004,28.0,0.0784,0.167,0.2592,0.2819,0.05,6651.13,86.18,86.18,27.3,2,Diversion of Funds Suspected,Low,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",True,Approved,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN109563,CU294776,Shah Trading Co.,MSME,MSME Term Loan,Retail/Individual,Kerala,BR0127,RM0168,2022-02-28,2022-03-02,2027-02-26,60,25000.0,15200.0,9.22,Monthly,True,Hypothecation of Assets/Stock,36700.0,521.0,False,0,729,15,4.2,Low,93,2.08,2.09,2.01,19,0,0.0,Standard,SMA0,Stage 1,0.004,60.8,0.0165,0.0509,0.0953,0.1434,0.05,15690.06,74.8,74.8,10.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN109564,CU287697,Naidu Overseas,Individual,Education Loan,Agriculture & Allied,Uttar Pradesh,BR0169,RM0394,2021-05-18,2021-05-23,2029-05-14,96,25000.0,9000.0,10.93,Monthly,False,Unsecured,0.0,0.0,False,0,808,8,2.1,Low,0,0.0,0.0,0.0,14,0,0.0,Standard,SMA0,Stage 1,0.004,36.0,0.0152,0.0325,0.0325,0.0325,0.5246,9446.57,161.04,161.04,2.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN109565,CU287048,Harish Dutta,Individual,Personal Loan,Retail/Individual,Uttar Pradesh,BR0218,RM0411,2023-05-14,2023-05-16,2027-05-12,48,25000.0,23100.0,12.8,Monthly,False,Unsecured,0.0,0.0,False,0,745,-19,3.4,Low,116,0.0,0.0,0.0,209,4,0.0,NPA,Stressed,Stage 3,0.15,3465.0,0.1186,0.2563,0.55,0.58,0.7281,23945.09,9589.23,9589.23,58.8,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Pending Review,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN109566,CU220871,Sunita Shah,Individual,Personal Loan,NBFC/Financial Services,Maharashtra,BR0071,RM0389,2022-05-18,2022-05-27,2026-05-16,48,25000.0,15400.0,13.12,Monthly,False,Unsecured,0.0,0.0,False,0,632,-4,8.4,Medium,0,0.0,0.0,0.0,3,0,0.0,Standard,SMA0,Stage 1,0.004,61.6,0.0225,0.0454,0.0791,0.1203,0.6239,15863.54,782.8,782.8,4.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.3.1,2025-12-31
LN109567,CU255604,Radha Iyer,Individual,Personal Loan,MSME - Trade & Services,West Bengal,BR0214,RM0194,2022-04-08,2022-04-14,2026-04-06,48,25000.0,16500.0,14.11,Monthly,False,Unsecured,0.0,0.0,True,2,625,6,2.0,Medium,0,0.0,0.0,0.0,270,4,0.0,NPA,Stressed,Stage 3,0.15,2475.0,0.1208,0.1827,0.55,0.58,0.52,15895.25,4546.41,4546.41,58.5,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Approved,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN109568,CU237791,Thomas Kurian Aggarwal,Individual,Home Loan,Retail/Individual,Uttar Pradesh,BR0216,RM0079,2024-08-30,2024-09-10,2044-08-21,240,25000.0,21200.0,9.0,Monthly,True,Immovable Property,23700.0,155.0,False,0,765,-31,1.0,Low,0,0.0,0.0,0.0,11,0,0.0,Standard,SMA0,Stage 1,0.004,84.8,0.001,0.0105,0.0332,0.0389,0.2855,20329.33,192.86,192.86,6.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN109569,CU291859,Anil Dutta,Individual,Home Loan,MSME - Trade & Services,Rajasthan,BR0193,RM0079,2025-04-30,2025-05-13,2045-04-21,240,25000.0,8200.0,8.26,Monthly,True,Immovable Property,38400.0,917.0,False,0,668,10,12.3,Medium,0,0.0,0.0,0.0,27,0,0.0,Standard,SMA0,Stage 1,0.004,32.8,0.0603,0.066,0.0835,0.1364,0.05,8349.23,34.86,34.86,8.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN109570,CU290258,Sheela Joshi,Individual,Credit Card,Agriculture & Allied,Maharashtra,BR0176,RM0477,2021-05-06,2021-05-15,2024-05-04,36,25000.0,24800.0,36.92,Monthly,False,Unsecured,0.0,0.0,False,0,883,-11,0.4,Low,0,0.0,0.0,0.0,12,0,0.0,Standard,SMA0,Stage 1,0.004,99.2,0.0223,0.0436,0.0436,0.1215,0.7963,24758.48,860.37,860.37,6.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN109571,CU282461,Vihaan Arora,Individual,Personal Loan,NBFC/Financial Services,West Bengal,BR0096,RM0084,2024-10-26,2024-11-03,2028-10-24,48,25000.0,16600.0,14.36,Monthly,False,Unsecured,0.0,0.0,False,0,735,-29,7.2,Low,0,0.0,0.0,0.0,9,0,0.0,Standard,SMA0,Stage 1,0.004,66.4,0.0289,0.0289,0.0289,0.0795,0.3889,16526.14,185.45,185.45,3.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN109572,CU215459,Neha Krishnan,Individual,Home Loan,Other Services,Haryana,BR0065,RM0509,2024-01-22,2024-02-03,2044-01-13,240,25000.0,9500.0,7.64,Monthly,True,Immovable Property,29000.0,1046.0,False,0,650,0,7.5,Medium,0,0.0,0.0,0.0,297,4,0.0,NPA,Stressed,Stage 3,0.15,1425.0,0.1644,0.1688,0.55,0.58,0.3,9354.63,1543.51,1543.51,60.1,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Pending Review,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN109573,CU230295,Ravi Mehta,Individual,Personal Loan,Retail/Individual,Andhra Pradesh,BR0070,RM0201,2021-05-18,2021-05-27,2025-05-16,48,25000.0,16400.0,11.18,Monthly,False,Unsecured,0.0,0.0,False,0,605,-25,0.0,Medium,0,0.0,0.0,0.0,22,0,0.0,Standard,SMA0,Stage 1,0.004,65.6,0.0454,0.0655,0.0655,0.0664,0.8478,16276.78,903.25,903.25,1.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN109574,CU267571,Thomas Kurian Aggarwal,Individual,Auto Loan,MSME - Manufacturing,Karnataka,BR0100,RM0371,2024-07-16,2024-07-30,2031-07-13,84,25000.0,9400.0,10.46,Monthly,True,Vehicle Hypothecation,28700.0,936.0,False,0,846,32,2.8,Low,8,0.0,0.0,0.0,8,0,0.0,Standard,SMA0,Stage 1,0.004,37.6,0.0664,0.1315,0.1315,0.1315,0.05,8976.1,59.02,59.02,9.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN109575,CU271211,Shah Fabrics,MSME,MSME Term Loan,Retail/Individual,Maharashtra,BR0111,RM0087,2024-02-19,2024-02-26,2029-02-16,60,25000.0,14600.0,10.34,Monthly,True,Hypothecation of Assets/Stock,26200.0,1017.0,False,0,569,4,0.3,High,0,2.49,2.06,2.79,27,0,0.0,Standard,SMA0,Stage 1,0.004,58.4,0.0421,0.0925,0.1512,0.1512,0.05,15288.47,115.55,115.55,12.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
